l2_tenant_id,order_id,user_id,product_id,category,quantity,amount,order_time,channel
aura_beauty,ORD-AURA-000199,aura_beauty_user_0135,AB-BE02,beauty,1,2362.59,2026-03-01 23:43:00,website
loom_fashion,ORD-LOOM-001239,loom_fashion_user_0109,LF-FA02,fashion,3,6691.17,2025-03-07 23:39:00,website
loom_fashion,ORD-LOOM-001175,loom_fashion_user_0124,LF-FA05,fashion,2,9683.08,2025-04-14 08:55:00,website
loom_fashion,ORD-LOOM-001323,loom_fashion_user_0038,LF-FA01,fashion,2,8565.22,2026-03-22 05:01:00,shopee
aura_beauty,ORD-AURA-000535,aura_beauty_user_0147,AB-BE02,beauty,2,5542.72,2025-02-10 14:28:00,shopee
aura_beauty,ORD-AURA-000165,aura_beauty_user_0187,AB-SK02,skincare,2,2883.14,2025-08-21 12:26:00,website
aura_beauty,ORD-AURA-000351,aura_beauty_user_0128,AB-SK03,skincare,3,2073.99,2026-03-11 13:43:00,website
aura_beauty,ORD-AURA-000150,aura_beauty_user_0139,AB-SK02,skincare,2,3521.16,2025-12-10 23:44:00,shopee
loom_fashion,ORD-LOOM-001314,loom_fashion_user_0038,LF-FA04,fashion,1,1175.47,2025-08-07 23:17:00,website
nest_home,ORD-NEST-001431,nest_home_user_0126,NH-HO01,home,3,6776.01,2025-08-31 18:00:00,website
aura_beauty,ORD-AURA-000089,aura_beauty_user_0084,AB-BE03,beauty,3,7071.69,2025-06-22 00:31:00,website
nest_home,ORD-NEST-001793,nest_home_user_0128,NH-HO03,home,3,7555.14,2025-06-28 05:54:00,website
loom_fashion,ORD-LOOM-000813,loom_fashion_user_0127,LF-FA01,fashion,1,3244.88,2026-02-25 04:53:00,shopee
loom_fashion,ORD-LOOM-000993,loom_fashion_user_0085,LF-FA01,fashion,1,3985.81,2025-12-13 03:56:00,website
loom_fashion,ORD-LOOM-000824,loom_fashion_user_0117,GEN-SK01,skincare,2,3907.4,2025-12-05 02:40:00,shopee
nest_home,ORD-NEST-001450,nest_home_user_0129,NH-HO04,home,1,1131.0,2025-08-15 22:20:00,instagram
loom_fashion,ORD-LOOM-000936,loom_fashion_user_0122,LF-FA04,fashion,3,9197.19,2025-10-04 18:30:00,website
loom_fashion,ORD-LOOM-000933,loom_fashion_user_0116,LF-BE01,beauty,1,4940.15,2026-03-27 03:24:00,shopee
loom_fashion,ORD-LOOM-001140,loom_fashion_user_0108,LF-FA04,fashion,2,2727.36,2025-02-26 04:34:00,shopee
loom_fashion,ORD-LOOM-000743,loom_fashion_user_0150,LF-FA04,fashion,1,3790.15,2025-02-27 05:49:00,website
aura_beauty,ORD-AURA-000257,aura_beauty_user_0103,AB-SK03,skincare,3,4548.69,2025-07-26 11:02:00,website
loom_fashion,ORD-LOOM-000968,loom_fashion_user_0042,GEN-SK02,skincare,3,7505.85,2026-04-16 03:52:00,shopee
aura_beauty,ORD-AURA-000559,aura_beauty_user_0051,AB-BE03,beauty,2,5197.9,2025-10-07 23:38:00,instagram
aura_beauty,ORD-AURA-000194,aura_beauty_user_0157,AB-BE01,beauty,1,2466.9,2025-08-13 16:33:00,website
loom_fashion,ORD-LOOM-000826,loom_fashion_user_0018,LF-FA01,fashion,2,9579.1,2025-05-16 05:28:00,shopee
aura_beauty,ORD-AURA-000398,aura_beauty_user_0166,AB-BE02,beauty,2,2747.26,2025-03-13 07:17:00,website
aura_beauty,ORD-AURA-000362,aura_beauty_user_0048,AB-SK04,skincare,2,2287.58,2025-07-27 20:11:00,instagram
nest_home,ORD-NEST-001705,nest_home_user_0114,NH-HO03,home,3,1349.13,2025-08-09 03:46:00,instagram
nest_home,ORD-NEST-001623,nest_home_user_0191,NH-FA02,fashion,1,2206.06,2025-09-15 17:53:00,shopee
loom_fashion,ORD-LOOM-000730,loom_fashion_user_0145,LF-FA05,fashion,1,2534.98,2026-04-11 04:41:00,website
aura_beauty,ORD-AURA-000171,aura_beauty_user_0173,AB-BE02,beauty,3,9627.63,2026-02-24 19:39:00,instagram
loom_fashion,ORD-LOOM-001145,loom_fashion_user_0064,LF-FA03,fashion,2,6639.78,2026-02-19 05:26:00,website
loom_fashion,ORD-LOOM-001310,loom_fashion_user_0022,LF-FA03,fashion,2,2034.56,2025-06-20 03:23:00,website
aura_beauty,ORD-AURA-000251,aura_beauty_user_0032,AB-SK03,skincare,3,6182.85,2025-06-13 07:29:00,shopee
nest_home,ORD-NEST-001467,nest_home_user_0090,NH-HO02,home,2,6085.74,2026-03-17 16:13:00,instagram
loom_fashion,ORD-LOOM-001025,loom_fashion_user_0078,LF-FA02,fashion,1,3288.66,2025-02-21 13:31:00,website
nest_home,ORD-NEST-001513,nest_home_user_0046,NH-HO03,home,3,11665.68,2026-03-05 08:54:00,shopee
nest_home,ORD-NEST-001821,nest_home_user_0018,NH-HO03,home,1,4624.0,2025-10-18 18:23:00,website
loom_fashion,ORD-LOOM-000925,loom_fashion_user_0044,LF-FA04,fashion,2,7343.42,2025-02-22 23:59:00,website
aura_beauty,ORD-AURA-000233,aura_beauty_user_0128,AB-SK03,skincare,1,3170.21,2025-01-14 23:11:00,instagram
nest_home,ORD-NEST-001590,nest_home_user_0049,NH-HO04,home,1,5644.67,2025-01-03 09:44:00,website
aura_beauty,ORD-AURA-000554,aura_beauty_user_0193,GEN-HO02,home,1,2833.32,2025-12-20 09:13:00,instagram
loom_fashion,ORD-LOOM-001174,loom_fashion_user_0046,LF-FA04,fashion,2,2788.48,2025-04-12 07:27:00,website
nest_home,ORD-NEST-001956,nest_home_user_0121,NH-FA01,fashion,2,4642.94,2025-11-03 11:29:00,instagram
nest_home,ORD-NEST-001766,nest_home_user_0142,NH-HO03,home,1,5010.93,2025-06-07 14:27:00,website
aura_beauty,ORD-AURA-000249,aura_beauty_user_0119,AB-SK01,skincare,3,1996.86,2025-08-14 13:30:00,website
nest_home,ORD-NEST-001352,nest_home_user_0164,NH-HO03,home,2,1202.34,2025-03-21 15:09:00,website
aura_beauty,ORD-AURA-000157,aura_beauty_user_0004,GEN-HO02,home,1,804.71,2026-03-20 00:08:00,shopee
aura_beauty,ORD-AURA-000141,aura_beauty_user_0080,AB-BE01,beauty,3,2307.63,2025-11-18 20:02:00,shopee
nest_home,ORD-NEST-001497,nest_home_user_0063,NH-HO03,home,1,2057.9,2025-11-05 20:56:00,shopee
nest_home,ORD-NEST-001965,nest_home_user_0193,NH-HO04,home,1,3446.24,2026-01-19 13:44:00,website
aura_beauty,ORD-AURA-000200,aura_beauty_user_0055,AB-BE02,beauty,3,4515.72,2025-07-05 09:11:00,shopee
nest_home,ORD-NEST-001847,nest_home_user_0022,NH-HO01,home,1,1606.47,2026-03-03 12:11:00,instagram
aura_beauty,ORD-AURA-000336,aura_beauty_user_0199,AB-SK01,skincare,2,4363.94,2025-11-11 19:25:00,shopee
aura_beauty,ORD-AURA-000418,aura_beauty_user_0052,AB-BE02,beauty,2,1478.48,2025-08-22 00:23:00,shopee
loom_fashion,ORD-LOOM-000874,loom_fashion_user_0032,LF-FA01,fashion,2,4342.04,2025-09-06 16:33:00,shopee
nest_home,ORD-NEST-001555,nest_home_user_0158,NH-HO02,home,3,4018.89,2025-08-03 22:16:00,shopee
loom_fashion,ORD-LOOM-001155,loom_fashion_user_0056,LF-FA02,fashion,1,3754.83,2026-04-03 21:34:00,shopee
aura_beauty,ORD-AURA-000527,aura_beauty_user_0043,AB-SK04,skincare,3,8594.16,2026-02-14 13:41:00,website
aura_beauty,ORD-AURA-000599,aura_beauty_user_0124,AB-SK02,skincare,3,4882.95,2026-02-23 11:31:00,instagram
aura_beauty,ORD-AURA-000347,aura_beauty_user_0035,AB-SK04,skincare,2,3446.52,2025-08-09 20:38:00,shopee
nest_home,ORD-NEST-001360,nest_home_user_0082,GEN-BE02,beauty,1,1193.82,2025-08-23 04:31:00,website
aura_beauty,ORD-AURA-000266,aura_beauty_user_0098,AB-SK04,skincare,1,1956.89,2026-01-05 19:49:00,website
aura_beauty,ORD-AURA-000204,aura_beauty_user_0157,AB-BE01,beauty,2,3024.24,2026-01-04 07:28:00,shopee
nest_home,ORD-NEST-001579,nest_home_user_0122,NH-HO04,home,3,5157.27,2025-03-14 12:39:00,instagram
loom_fashion,ORD-LOOM-000983,loom_fashion_user_0102,GEN-SK01,skincare,1,1778.19,2025-11-14 12:19:00,shopee
loom_fashion,ORD-LOOM-001347,loom_fashion_user_0063,LF-FA01,fashion,3,14649.54,2025-01-30 23:50:00,website
aura_beauty,ORD-AURA-000674,aura_beauty_user_0189,AB-BE01,beauty,3,3574.08,2026-01-30 14:15:00,website
nest_home,ORD-NEST-001366,nest_home_user_0042,NH-HO02,home,2,5322.58,2025-04-01 17:38:00,instagram
loom_fashion,ORD-LOOM-000880,loom_fashion_user_0141,LF-FA03,fashion,2,6471.0,2025-12-23 16:53:00,shopee
aura_beauty,ORD-AURA-000030,aura_beauty_user_0020,AB-BE01,beauty,2,2018.56,2025-08-25 07:55:00,shopee
aura_beauty,ORD-AURA-000411,aura_beauty_user_0068,AB-BE01,beauty,2,5487.14,2025-05-20 16:04:00,instagram
aura_beauty,ORD-AURA-000363,aura_beauty_user_0152,AB-BE02,beauty,1,2549.68,2026-03-29 06:28:00,shopee
nest_home,ORD-NEST-001619,nest_home_user_0049,NH-HO03,home,1,3382.98,2025-07-31 07:53:00,shopee
nest_home,ORD-NEST-001684,nest_home_user_0113,NH-FA02,fashion,2,8366.98,2025-09-19 20:41:00,shopee
aura_beauty,ORD-AURA-000481,aura_beauty_user_0191,AB-BE03,beauty,1,3203.51,2025-04-27 04:19:00,shopee
aura_beauty,ORD-AURA-000238,aura_beauty_user_0127,AB-SK03,skincare,3,3367.86,2025-04-13 04:15:00,website
nest_home,ORD-NEST-001997,nest_home_user_0154,NH-HO04,home,3,15010.05,2025-11-22 05:15:00,instagram
nest_home,ORD-NEST-001756,nest_home_user_0104,NH-HO02,home,1,3880.29,2026-01-16 03:45:00,shopee
nest_home,ORD-NEST-001898,nest_home_user_0127,NH-HO03,home,2,8764.88,2025-02-03 01:04:00,shopee
nest_home,ORD-NEST-001992,nest_home_user_0163,NH-HO04,home,2,3059.56,2025-03-30 12:35:00,instagram
loom_fashion,ORD-LOOM-001215,loom_fashion_user_0073,LF-FA03,fashion,1,2834.28,2025-08-22 04:38:00,website
loom_fashion,ORD-LOOM-001028,loom_fashion_user_0039,LF-FA03,fashion,2,7981.22,2026-01-30 17:17:00,website
nest_home,ORD-NEST-001490,nest_home_user_0128,GEN-SK02,skincare,1,1827.55,2025-01-22 03:02:00,instagram
loom_fashion,ORD-LOOM-000854,loom_fashion_user_0149,LF-FA01,fashion,1,4529.89,2026-01-05 14:37:00,shopee
loom_fashion,ORD-LOOM-001126,loom_fashion_user_0059,LF-FA05,fashion,3,9105.42,2025-02-10 08:59:00,website
aura_beauty,ORD-AURA-000156,aura_beauty_user_0071,AB-SK02,skincare,1,1412.72,2025-03-17 19:00:00,website
aura_beauty,ORD-AURA-000098,aura_beauty_user_0193,AB-SK01,skincare,3,3934.29,2026-04-29 04:40:00,shopee
loom_fashion,ORD-LOOM-001288,loom_fashion_user_0043,LF-BE02,beauty,2,7254.68,2026-03-22 16:04:00,shopee
nest_home,ORD-NEST-001363,nest_home_user_0004,NH-HO02,home,2,3013.52,2025-04-08 21:36:00,shopee
loom_fashion,ORD-LOOM-000814,loom_fashion_user_0148,LF-BE01,beauty,3,7735.17,2025-11-23 05:13:00,shopee
loom_fashion,ORD-LOOM-001189,loom_fashion_user_0025,LF-BE02,beauty,3,6035.25,2025-03-28 15:00:00,website
loom_fashion,ORD-LOOM-001103,loom_fashion_user_0150,LF-FA05,fashion,2,5782.62,2025-11-30 11:19:00,website
aura_beauty,ORD-AURA-000455,aura_beauty_user_0003,AB-SK01,skincare,3,7087.02,2026-01-09 10:28:00,shopee
aura_beauty,ORD-AURA-000084,aura_beauty_user_0011,AB-SK03,skincare,3,6506.22,2025-03-03 18:50:00,shopee
loom_fashion,ORD-LOOM-001099,loom_fashion_user_0110,LF-FA05,fashion,3,10100.97,2025-08-21 12:29:00,website
loom_fashion,ORD-LOOM-001087,loom_fashion_user_0134,LF-BE01,beauty,2,9389.98,2026-03-15 07:56:00,shopee
aura_beauty,ORD-AURA-000009,aura_beauty_user_0019,AB-SK03,skincare,1,2362.76,2025-12-26 21:41:00,instagram
nest_home,ORD-NEST-001374,nest_home_user_0133,GEN-SK02,skincare,1,481.01,2025-03-20 11:53:00,instagram
nest_home,ORD-NEST-001541,nest_home_user_0131,NH-HO04,home,2,1308.02,2025-09-23 16:37:00,shopee
aura_beauty,ORD-AURA-000521,aura_beauty_user_0029,GEN-FA02,fashion,1,506.61,2025-12-10 02:58:00,instagram
nest_home,ORD-NEST-001630,nest_home_user_0130,NH-HO04,home,2,1221.84,2026-04-21 07:48:00,website
nest_home,ORD-NEST-001772,nest_home_user_0020,GEN-BE02,beauty,2,4198.14,2026-01-05 09:00:00,shopee
aura_beauty,ORD-AURA-000615,aura_beauty_user_0081,AB-BE03,beauty,1,1541.96,2025-04-16 22:51:00,shopee
aura_beauty,ORD-AURA-000543,aura_beauty_user_0163,AB-SK02,skincare,3,4316.37,2026-01-23 13:02:00,instagram
nest_home,ORD-NEST-001381,nest_home_user_0062,NH-FA01,fashion,2,7499.2,2026-02-03 11:11:00,instagram
aura_beauty,ORD-AURA-000457,aura_beauty_user_0140,AB-SK04,skincare,1,2958.94,2025-09-10 12:22:00,shopee
aura_beauty,ORD-AURA-000646,aura_beauty_user_0003,AB-SK04,skincare,1,904.59,2026-01-14 04:30:00,website
nest_home,ORD-NEST-001699,nest_home_user_0021,GEN-BE01,beauty,2,6641.8,2025-10-01 23:34:00,website
loom_fashion,ORD-LOOM-001167,loom_fashion_user_0128,LF-FA04,fashion,1,3348.8,2025-01-31 04:23:00,shopee
loom_fashion,ORD-LOOM-000855,loom_fashion_user_0061,LF-FA03,fashion,1,4031.8,2025-06-16 07:06:00,shopee
loom_fashion,ORD-LOOM-000972,loom_fashion_user_0123,LF-FA02,fashion,3,10895.64,2026-02-10 10:28:00,website
nest_home,ORD-NEST-001972,nest_home_user_0180,NH-HO04,home,1,3039.47,2025-06-29 00:16:00,shopee
nest_home,ORD-NEST-001525,nest_home_user_0148,NH-HO01,home,1,5461.5,2025-04-25 18:32:00,instagram
aura_beauty,ORD-AURA-000037,aura_beauty_user_0134,AB-SK01,skincare,3,2181.0,2025-12-03 18:36:00,shopee
nest_home,ORD-NEST-001918,nest_home_user_0037,NH-HO04,home,2,9009.24,2026-02-10 08:45:00,shopee
loom_fashion,ORD-LOOM-001234,loom_fashion_user_0042,LF-FA03,fashion,1,857.92,2025-10-22 06:41:00,website
aura_beauty,ORD-AURA-000092,aura_beauty_user_0076,AB-BE03,beauty,3,5591.91,2026-02-10 00:05:00,website
loom_fashion,ORD-LOOM-000935,loom_fashion_user_0125,GEN-SK01,skincare,2,5075.24,2025-06-09 22:24:00,website
loom_fashion,ORD-LOOM-001104,loom_fashion_user_0151,LF-FA03,fashion,3,6483.12,2025-07-08 00:33:00,website
aura_beauty,ORD-AURA-000595,aura_beauty_user_0068,AB-BE02,beauty,1,1107.54,2025-09-07 07:04:00,shopee
nest_home,ORD-NEST-001561,nest_home_user_0144,NH-HO03,home,2,6158.08,2026-04-01 13:03:00,shopee
loom_fashion,ORD-LOOM-001246,loom_fashion_user_0090,LF-FA03,fashion,3,12640.68,2025-09-08 03:33:00,shopee
loom_fashion,ORD-LOOM-000891,loom_fashion_user_0115,LF-FA02,fashion,2,3059.24,2025-02-12 17:54:00,website
nest_home,ORD-NEST-001401,nest_home_user_0112,NH-HO01,home,3,15339.48,2025-08-04 21:48:00,shopee
loom_fashion,ORD-LOOM-001083,loom_fashion_user_0158,LF-BE02,beauty,3,13928.4,2025-07-03 06:05:00,shopee
loom_fashion,ORD-LOOM-001177,loom_fashion_user_0077,LF-BE02,beauty,1,3958.68,2025-08-07 02:48:00,website
nest_home,ORD-NEST-001657,nest_home_user_0168,NH-HO04,home,1,1370.34,2026-01-18 08:46:00,instagram
aura_beauty,ORD-AURA-000561,aura_beauty_user_0042,AB-BE02,beauty,1,1690.68,2025-10-12 08:08:00,instagram
loom_fashion,ORD-LOOM-001035,loom_fashion_user_0175,LF-BE02,beauty,2,9085.4,2026-03-13 16:50:00,shopee
aura_beauty,ORD-AURA-000681,aura_beauty_user_0125,AB-SK03,skincare,3,2781.15,2025-10-02 03:08:00,website
loom_fashion,ORD-LOOM-001199,loom_fashion_user_0180,LF-BE01,beauty,1,3272.19,2026-03-21 16:17:00,website
aura_beauty,ORD-AURA-000433,aura_beauty_user_0162,AB-BE01,beauty,1,1050.01,2025-07-25 11:43:00,instagram
aura_beauty,ORD-AURA-000414,aura_beauty_user_0039,AB-BE01,beauty,1,1179.1,2025-08-30 11:24:00,website
loom_fashion,ORD-LOOM-001027,loom_fashion_user_0031,LF-BE01,beauty,1,2138.88,2025-02-28 19:14:00,website
nest_home,ORD-NEST-001373,nest_home_user_0062,NH-FA02,fashion,2,9654.06,2026-02-12 13:43:00,website
aura_beauty,ORD-AURA-000215,aura_beauty_user_0138,AB-BE02,beauty,1,807.3,2026-04-09 15:38:00,website
aura_beauty,ORD-AURA-000006,aura_beauty_user_0142,AB-SK01,skincare,3,5329.98,2025-03-05 12:05:00,shopee
nest_home,ORD-NEST-001903,nest_home_user_0119,NH-HO02,home,1,4047.46,2025-07-29 14:56:00,shopee
nest_home,ORD-NEST-001719,nest_home_user_0123,NH-HO03,home,1,792.05,2025-03-24 10:46:00,instagram
loom_fashion,ORD-LOOM-000703,loom_fashion_user_0150,LF-FA04,fashion,2,2719.4,2025-05-16 11:56:00,website
loom_fashion,ORD-LOOM-000739,loom_fashion_user_0135,LF-BE02,beauty,3,14156.73,2025-10-20 19:34:00,website
aura_beauty,ORD-AURA-000019,aura_beauty_user_0200,AB-BE03,beauty,3,3156.51,2025-07-11 05:34:00,instagram
aura_beauty,ORD-AURA-000079,aura_beauty_user_0058,AB-SK01,skincare,2,1105.8,2025-10-04 01:22:00,instagram
nest_home,ORD-NEST-001947,nest_home_user_0109,NH-FA01,fashion,1,681.73,2025-04-21 20:12:00,instagram
aura_beauty,ORD-AURA-000370,aura_beauty_user_0126,AB-BE03,beauty,3,9261.78,2025-03-30 17:10:00,shopee
aura_beauty,ORD-AURA-000415,aura_beauty_user_0108,GEN-FA01,fashion,3,8197.38,2026-01-01 23:41:00,website
aura_beauty,ORD-AURA-000570,aura_beauty_user_0002,AB-SK01,skincare,1,3201.1,2026-01-31 17:34:00,instagram
loom_fashion,ORD-LOOM-001015,loom_fashion_user_0040,LF-FA04,fashion,1,2723.41,2025-01-12 03:10:00,shopee
loom_fashion,ORD-LOOM-001051,loom_fashion_user_0126,GEN-SK02,skincare,3,7519.44,2025-08-14 22:59:00,shopee
aura_beauty,ORD-AURA-000492,aura_beauty_user_0150,AB-SK02,skincare,2,2678.54,2025-09-24 19:25:00,website
aura_beauty,ORD-AURA-000288,aura_beauty_user_0079,AB-SK03,skincare,3,3468.48,2025-12-08 03:29:00,website
nest_home,ORD-NEST-001551,nest_home_user_0134,NH-FA02,fashion,1,2687.67,2026-04-23 22:50:00,shopee
loom_fashion,ORD-LOOM-001331,loom_fashion_user_0020,LF-FA03,fashion,3,7529.73,2025-05-19 03:06:00,shopee
aura_beauty,ORD-AURA-000686,aura_beauty_user_0094,AB-BE03,beauty,2,5078.6,2026-03-29 00:39:00,instagram
nest_home,ORD-NEST-001505,nest_home_user_0098,NH-HO01,home,2,4860.82,2025-01-23 07:13:00,website
nest_home,ORD-NEST-001713,nest_home_user_0168,NH-FA01,fashion,3,11694.42,2025-06-16 16:30:00,instagram
nest_home,ORD-NEST-001477,nest_home_user_0058,NH-HO02,home,1,1732.43,2025-08-13 21:18:00,website
aura_beauty,ORD-AURA-000514,aura_beauty_user_0164,AB-SK02,skincare,1,1518.49,2025-11-30 01:24:00,shopee
aura_beauty,ORD-AURA-000337,aura_beauty_user_0111,AB-SK03,skincare,2,3726.74,2025-07-02 17:24:00,website
aura_beauty,ORD-AURA-000016,aura_beauty_user_0185,AB-SK04,skincare,3,3594.54,2025-10-11 00:43:00,website
aura_beauty,ORD-AURA-000377,aura_beauty_user_0031,AB-BE02,beauty,1,1749.71,2025-06-28 02:28:00,website
nest_home,ORD-NEST-001506,nest_home_user_0007,NH-HO01,home,3,6031.47,2025-10-05 11:59:00,instagram
loom_fashion,ORD-LOOM-000865,loom_fashion_user_0076,LF-FA01,fashion,3,11488.08,2025-04-22 04:22:00,website
nest_home,ORD-NEST-001820,nest_home_user_0004,GEN-BE01,beauty,3,7108.77,2025-03-28 00:33:00,website
nest_home,ORD-NEST-001390,nest_home_user_0057,NH-HO03,home,1,5144.36,2025-01-16 10:08:00,website
loom_fashion,ORD-LOOM-000921,loom_fashion_user_0022,LF-FA04,fashion,2,7426.6,2025-10-13 23:02:00,shopee
aura_beauty,ORD-AURA-000663,aura_beauty_user_0134,AB-SK03,skincare,2,2443.04,2025-06-05 00:00:00,website
loom_fashion,ORD-LOOM-000815,loom_fashion_user_0078,LF-FA03,fashion,1,915.32,2025-08-26 12:30:00,shopee
loom_fashion,ORD-LOOM-000950,loom_fashion_user_0197,LF-FA04,fashion,2,9420.86,2025-09-30 19:54:00,shopee
loom_fashion,ORD-LOOM-001020,loom_fashion_user_0115,GEN-SK02,skincare,2,2383.36,2025-11-15 20:22:00,shopee
nest_home,ORD-NEST-001587,nest_home_user_0158,GEN-SK01,skincare,1,1931.53,2025-12-17 06:51:00,instagram
loom_fashion,ORD-LOOM-000798,loom_fashion_user_0074,LF-FA05,fashion,2,8615.76,2025-07-04 13:09:00,website
aura_beauty,ORD-AURA-000517,aura_beauty_user_0070,AB-SK01,skincare,2,3338.88,2025-02-21 21:33:00,instagram
aura_beauty,ORD-AURA-000065,aura_beauty_user_0002,AB-SK04,skincare,2,3220.86,2025-03-17 20:44:00,website
aura_beauty,ORD-AURA-000101,aura_beauty_user_0064,AB-BE01,beauty,1,2754.79,2026-05-01 09:05:00,website
loom_fashion,ORD-LOOM-001309,loom_fashion_user_0044,LF-FA04,fashion,3,13449.96,2026-02-26 03:31:00,website
nest_home,ORD-NEST-001868,nest_home_user_0106,GEN-BE01,beauty,3,7563.93,2026-02-05 06:09:00,shopee
nest_home,ORD-NEST-001951,nest_home_user_0188,NH-FA02,fashion,2,1036.26,2025-10-16 15:04:00,instagram
nest_home,ORD-NEST-001553,nest_home_user_0128,NH-HO03,home,2,2397.44,2026-02-21 05:46:00,shopee
aura_beauty,ORD-AURA-000321,aura_beauty_user_0020,AB-BE01,beauty,3,9759.27,2025-01-31 16:02:00,instagram
loom_fashion,ORD-LOOM-000746,loom_fashion_user_0187,LF-FA04,fashion,3,6741.09,2025-09-26 22:24:00,website
aura_beauty,ORD-AURA-000070,aura_beauty_user_0183,AB-BE03,beauty,2,4483.98,2025-05-21 14:04:00,shopee
nest_home,ORD-NEST-001927,nest_home_user_0102,NH-HO04,home,3,1600.44,2025-08-11 20:20:00,website
aura_beauty,ORD-AURA-000430,aura_beauty_user_0102,AB-BE01,beauty,2,1822.98,2025-12-31 07:22:00,instagram
aura_beauty,ORD-AURA-000620,aura_beauty_user_0181,AB-SK04,skincare,2,5452.34,2025-11-11 22:43:00,website
loom_fashion,ORD-LOOM-001131,loom_fashion_user_0119,LF-FA05,fashion,3,12185.49,2026-01-23 14:46:00,shopee
nest_home,ORD-NEST-001848,nest_home_user_0114,NH-FA01,fashion,2,7297.02,2025-08-13 23:09:00,instagram
loom_fashion,ORD-LOOM-000840,loom_fashion_user_0044,LF-FA01,fashion,2,8421.94,2025-02-19 14:39:00,website
nest_home,ORD-NEST-001501,nest_home_user_0053,NH-HO04,home,3,16256.79,2025-09-06 08:05:00,website
loom_fashion,ORD-LOOM-000987,loom_fashion_user_0081,LF-FA03,fashion,3,12746.82,2026-04-20 08:33:00,shopee
nest_home,ORD-NEST-001765,nest_home_user_0029,NH-HO01,home,3,3196.83,2025-04-27 14:53:00,website
loom_fashion,ORD-LOOM-001187,loom_fashion_user_0188,LF-FA05,fashion,3,10544.73,2025-07-15 18:19:00,shopee
aura_beauty,ORD-AURA-000656,aura_beauty_user_0192,AB-BE01,beauty,3,3454.5,2025-05-09 23:44:00,website
aura_beauty,ORD-AURA-000682,aura_beauty_user_0092,AB-SK03,skincare,2,5076.0,2025-01-11 22:24:00,instagram
aura_beauty,ORD-AURA-000579,aura_beauty_user_0011,AB-SK03,skincare,1,2038.35,2025-10-12 04:07:00,website
nest_home,ORD-NEST-001616,nest_home_user_0161,NH-HO01,home,1,4251.76,2025-04-06 10:37:00,website
nest_home,ORD-NEST-001636,nest_home_user_0121,NH-HO04,home,3,12077.76,2025-12-24 06:58:00,instagram
nest_home,ORD-NEST-001521,nest_home_user_0093,NH-HO04,home,2,2309.2,2025-06-17 19:50:00,shopee
loom_fashion,ORD-LOOM-000920,loom_fashion_user_0120,LF-FA05,fashion,1,2438.51,2026-01-25 10:07:00,website
nest_home,ORD-NEST-001988,nest_home_user_0150,NH-HO03,home,3,5363.82,2025-02-04 21:11:00,shopee
aura_beauty,ORD-AURA-000303,aura_beauty_user_0013,AB-SK01,skincare,3,1777.14,2025-11-03 21:45:00,website
aura_beauty,ORD-AURA-000242,aura_beauty_user_0032,AB-BE01,beauty,1,1702.11,2026-04-12 01:53:00,instagram
aura_beauty,ORD-AURA-000121,aura_beauty_user_0142,AB-BE02,beauty,2,5640.74,2025-08-30 07:29:00,website
nest_home,ORD-NEST-001640,nest_home_user_0001,NH-HO02,home,1,2348.39,2025-06-24 16:52:00,instagram
aura_beauty,ORD-AURA-000076,aura_beauty_user_0137,AB-SK04,skincare,3,2873.97,2025-08-28 04:39:00,website
aura_beauty,ORD-AURA-000318,aura_beauty_user_0085,AB-BE03,beauty,3,7504.05,2025-06-01 04:12:00,website
aura_beauty,ORD-AURA-000305,aura_beauty_user_0078,AB-SK03,skincare,3,6485.43,2025-12-11 10:15:00,website
loom_fashion,ORD-LOOM-000945,loom_fashion_user_0147,LF-FA01,fashion,3,4825.2,2025-05-16 01:19:00,shopee
nest_home,ORD-NEST-001815,nest_home_user_0031,NH-HO02,home,1,554.72,2026-04-21 15:46:00,shopee
nest_home,ORD-NEST-001735,nest_home_user_0148,NH-HO02,home,3,15857.43,2026-04-03 22:55:00,website
nest_home,ORD-NEST-001986,nest_home_user_0103,NH-HO01,home,2,10069.12,2025-12-07 11:30:00,instagram
aura_beauty,ORD-AURA-000634,aura_beauty_user_0046,AB-SK04,skincare,3,7744.14,2025-06-25 02:35:00,shopee
nest_home,ORD-NEST-001859,nest_home_user_0042,NH-HO03,home,3,12777.9,2025-07-18 08:56:00,shopee
nest_home,ORD-NEST-001542,nest_home_user_0189,NH-HO04,home,2,8796.6,2025-03-15 01:52:00,instagram
loom_fashion,ORD-LOOM-000822,loom_fashion_user_0056,LF-FA01,fashion,3,3253.29,2026-04-26 19:42:00,website
aura_beauty,ORD-AURA-000602,aura_beauty_user_0152,AB-BE03,beauty,1,1838.1,2025-09-03 15:13:00,website
nest_home,ORD-NEST-001952,nest_home_user_0111,NH-HO01,home,2,7959.24,2025-01-16 01:31:00,shopee
loom_fashion,ORD-LOOM-001340,loom_fashion_user_0183,LF-FA02,fashion,2,3875.42,2025-11-16 13:02:00,shopee
loom_fashion,ORD-LOOM-000735,loom_fashion_user_0100,LF-FA05,fashion,2,7489.12,2025-07-11 05:54:00,shopee
nest_home,ORD-NEST-001688,nest_home_user_0067,NH-FA02,fashion,2,8077.26,2025-06-19 14:44:00,instagram
loom_fashion,ORD-LOOM-000969,loom_fashion_user_0084,LF-FA03,fashion,2,6546.16,2026-02-21 17:47:00,shopee
